Title,DetailType,PlayTime,StartHour,EndHour,DayNightType,PlayTimeSummary,condition1,condition2
2025 서귀포 원도심 문화페스티벌,복합 문화 예술,19:00~20:00,19,20,밤 중심,"운영시간 19:00~20:00 (총 1시간, 낮 0h, 밤 2h) → 밤 중심","봄, 가을",밤
2025 서부산 슈퍼어싱 페스티벌,생태 체험,16:00~21:00,16,21,밤 중심,"운영시간 16:00~21:00 (총 5시간, 낮 2h, 밤 3h) → 낮과 밤 모두 운영","가을, 자연","낮,밤"
2025 서울 파크골프 대축제,기타 아웃도어,10:00~18:00,10,18,낮 중심,"운영시간 10:00~18:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심","봄,가을",낮
2025 서울국제정원박람회,꽃 축제,12:00~19:00,12,19,낮 중심,"운영시간 12:00~19:00 (총 7시간, 낮 6h, 밤 1h) → 낮 중심","봄,가을","낮,밤"
2025 서울뷰티위크,기타 도시 축제,프로그램별 상이,,,정보 없음,정보 부족,"봄,가을,도시","낮,밤"
2025 서울식품유통대전(K푸드쇼),음식/요리 축제,09:00~17:00,9,17,낮 중심,"운영시간 9:00~17:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심",가을,낮
2025 서울어텀페스타,복합 문화 예술,19:00~20:30,19,20,밤 중심,"운영시간 19:00~20:00 (총 1시간, 낮 0h, 밤 2h) → 밤 중심",가을,밤
2025 서울한옥위크,지역 고유 전통,프로그램 별 상이,,,정보 없음,정보 부족,"가을,봄","낮,밤"
2025 선양맨몸마라톤,자전거/마라톤,오전 11시 11분 11초,,,정보 없음,정보 부족,"봄,가을",낮
2025 성안올레 걷기 축제,걷기/달리기,09:00~14:00,9,14,낮 중심,"운영시간 9:00~14:00 (총 5시간, 낮 5h, 밤 0h) → 낮 중심","봄,가을",낮
2025 세계 책의 날 : 책 한장 할래요?,문학/책 축제,- 일요일 14:00~18:00- 월요일~수요일 11:00~16:00,14,18,낮 중심,"운영시간 14:00~18:00 (총 4시간, 낮 4h, 밤 0h) → 낮 중심",봄,낮
2025 세계유산 남한산성 활용프로그램,유적 탐방,10:00~16:00,10,16,낮 중심,"운영시간 10:00~16:00 (총 6시간, 낮 6h, 밤 0h) → 낮 중심","봄,가을",낮
2025 세종미술주간 갤러리 가는 날,미술/조각,10:00~18:00,10,18,낮 중심,"운영시간 10:00~18:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심","봄, 가을",낮
2025 수원연극축제,연극/뮤지컬,11:00~21:30,11,21,낮 중심,"운영시간 11:00~21:00 (총 10시간, 낮 7h, 밤 3h) → 낮과 밤 모두 운영","봄,가을","낮,밤"
2025 신관사또부임행차,역사 재현,14:00~16:30,14,16,낮 중심,"운영시간 14:00~16:00 (총 2시간, 낮 2h, 밤 0h) → 낮 중심","봄,가을",낮
2025 아시아프(ASYAAF),미술/조각,10:00~19:00,10,19,낮 중심,"운영시간 10:00~19:00 (총 9시간, 낮 8h, 밤 1h) → 낮 중심",여름,낮
2025 안성맞춤 시詩 축제-시종일간,문학/책 축제,10:00~18:00,10,18,낮 중심,"운영시간 10:00~18:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심","봄,가을",낮
2025 양주관아지에서 만나는 특별한 주말,전통 문화 체험,10:00~18:00,10,18,낮 중심,"운영시간 10:00~18:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심","봄,가을",낮
2025 영동세계국악엑스포(2025 Yeongdong World Traditional Music & Arts Expo),음악 축제,10:00~18:00,10,18,낮 중심,"운영시간 10:00~18:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심","봄,가을",낮
2025 오늘도 무사히 VOL. 1 : 너드커넥션×캔트비블루×에브리데이 먼데이,음악 축제,19:30,,,정보 없음,정보 부족,"봄,가을","낮,밤"
2025 용인야간마실 봄빛마실,기술 교육,16:00~21:30,16,21,밤 중심,"운영시간 16:00~21:00 (총 5시간, 낮 2h, 밤 3h) → 낮과 밤 모두 운영",봄,"낮,밤"
2025 우리가락 우리마당 '新명불허전',음악 축제,20:00,,,정보 없음,정보 부족,"봄,가을","낮,밤"
2025 우리쌀 우리술 K-라이스페스타,농산물 축제,10:00~18:00,10,18,낮 중심,"운영시간 10:00~18:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심",가을,낮
2025 우리아이 우리미래 함께해 행복해,커뮤니티 행사,11:00~18:00,11,18,낮 중심,"운영시간 11:00~18:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심","봄,가을",낮
2025 울산서머페스티벌,음악 축제,일자별 상이,,,정보 없음,정보 부족,여름,"낮,밤"
2025 울산자전거대축전,자전거/마라톤,10:00~14:00,10,14,낮 중심,"운영시간 10:00~14:00 (총 4시간, 낮 4h, 밤 0h) → 낮 중심","봄,가을",낮
2025 원주옥상영화제,영화/영상 축제,20:00~24:00,20,24,밤 중심,"운영시간 20:00~0:00 (총 4시간, 낮 0h, 밤 6h) → 밤 중심","여름,가을","밤,심야"
"2025 유네스코 인류무형유산 초청공연 <어둠에서 피어난 민중의 노래, 그리스 레베티코>",음악 축제,14:00~21:00,14,21,낮·밤 혼합,"운영시간 14:00~21:00 (총 7시간, 낮 4h, 밤 3h) → 낮과 밤 모두 운영","봄,가을","낮,밤"
2025 유니카 코리아 국제영화제,영화/영상 축제,10:40~18:50,10,18,낮 중심,"운영시간 10:00~18:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심","봄,가을",낮
2025 은파 벚꽃야시장,야시장/플리마켓,13:00~23:00,13,23,낮·밤 혼합,"운영시간 13:00~23:00 (총 10시간, 낮 5h, 밤 5h) → 낮과 밤 모두 운영",봄,"낮,밤"
2025 음악실연자 페스티벌,음악 축제,18:30~22:00,18,22,밤 중심,"운영시간 18:00~22:00 (총 4시간, 낮 0h, 밤 4h) → 밤 중심",여름,밤
2025 이천펫축제,커뮤니티 행사,10:00~17:00,10,17,낮 중심,"운영시간 10:00~17:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심","봄,가을",낮
2025 인천 로컬 페스타(제4회 제물포 웨이브 마켓),야시장/플리마켓,11:00~18:00,11,18,낮 중심,"운영시간 11:00~18:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심","봄,가을",낮
2025 인천 일러스트코리아,디자인/공예,10:00~18:00 (입장 마감 17:30),10,18,낮 중심,"운영시간 10:00~18:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심","실내, 봄, 가을",낮
2025 인천국제디자인페어,디자인/공예,10:00~17:00,10,17,낮 중심,"운영시간 10:00~17:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심",가을,낮
2025 인터내셔널 키스포츠페스티벌 부산,기타 아웃도어,10:00~21:00,10,21,낮 중심,"운영시간 10:00~21:00 (총 11시간, 낮 8h, 밤 3h) → 낮과 밤 모두 운영","봄,가을","낮,밤"
2025 자살예방 캠페인 함께고워크,걷기/달리기,14:00~18:00,14,18,낮 중심,"운영시간 14:00~18:00 (총 4시간, 낮 4h, 밤 0h) → 낮 중심","봄,가을",낮
2025 작가미술장터 ONE PICK MARKET,미술/조각,10:00~19:00,10,19,낮 중심,"운영시간 10:00~19:00 (총 9시간, 낮 8h, 밤 1h) → 낮 중심","봄,가을","낮,밤"
2025 전주드론축구월드컵,e스포츠 대회,09:00~21:00,9,21,낮 중심,"운영시간 9:00~21:00 (총 12시간, 낮 9h, 밤 3h) → 낮과 밤 모두 운영",가을,"낮,밤"
2025 정조대왕 능행차 공동재현,역사 재현,07:50~19:00,7,19,낮 중심,"운영시간 7:00~19:00 (총 12시간, 낮 11h, 밤 1h) → 낮 중심",가을,낮
2025 제14회 강남구 아름다운 건축물 전시회,디자인/공예,10:00~18:00,10,18,낮 중심,"운영시간 10:00~18:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심","봄,가을",낮
2025 제17회 서울건축문화제,디자인/공예,09:00~18:00,9,18,낮 중심,"운영시간 9:00~18:00 (총 9시간, 낮 9h, 밤 0h) → 낮 중심",가을,낮
2025 제주 반려동물 문화산업 한마당,커뮤니티 행사,10:00~18:00,10,18,낮 중심,"운영시간 10:00~18:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심","제주 자연, 가을",낮
2025 제주라프 귀몽,기타 아웃도어,18:00~22:00,18,22,밤 중심,"운영시간 18:00~22:00 (총 4시간, 낮 0h, 밤 4h) → 밤 중심",가을,밤
2025 제주식품대전 with 맥주축제,음식/요리 축제,10:00~20:00,10,20,낮 중심,"운영시간 10:00~20:00 (총 10시간, 낮 8h, 밤 2h) → 낮과 밤 모두 운영",여름,"낮,밤"
2025 제천 골목버스킹,거리 예술,18:30~20:00 (장소별 상이),18,20,밤 중심,"운영시간 18:00~20:00 (총 2시간, 낮 0h, 밤 2h) → 밤 중심","봄,가을",밤
2025 지구시민런,걷기/달리기,08:00~12:00,8,12,낮 중심,"운영시간 8:00~12:00 (총 4시간, 낮 4h, 밤 0h) → 낮 중심","봄,가을",낮
2025 청년문화주간 <청년문화사용법: 네 개의 방>,복합 문화 예술,12:00~18:00,12,18,낮 중심,"운영시간 12:00~18:00 (총 6시간, 낮 6h, 밤 0h) → 낮 중심","봄,가을",낮
2025 청산도슬로걷기축제,걷기/달리기,nan,,,정보 없음,정보 부족,"봄,가을",낮
2025 충청남도 드론 페스타,e스포츠 대회,09:00~21:00,9,21,낮 중심,"운영시간 9:00~21:00 (총 12시간, 낮 9h, 밤 3h) → 낮과 밤 모두 운영","봄,가을","낮,밤"
2025 충청북도 정원박람회,꽃 축제,10:00~18:00,10,18,낮 중심,"운영시간 10:00~18:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심","봄,가을",낮
2025 캠핑&피크닉페어,캠핑/백패킹,10:00 ~ 18:00,10,18,낮 중심,"운영시간 10:00~18:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심","봄,가을",낮
2025 컬러레이스,걷기/달리기,12:00~18:30,12,18,낮 중심,"운영시간 12:00~18:00 (총 6시간, 낮 6h, 밤 0h) → 낮 중심","봄,가을",낮
2025 코리아그랜드세일,지역 상권,nan,,,정보 없음,정보 부족,겨울,"낮,밤"
2025 코리아드라마페스티벌,영화/영상 축제,13:00~23:00,13,23,낮·밤 혼합,"운영시간 13:00~23:00 (총 10시간, 낮 5h, 밤 5h) → 낮과 밤 모두 운영",가을,"낮,밤"
2025 크리에이티브X성수,복합 문화 예술,프로그램별 상이,,,정보 없음,정보 부족,"봄,가을,도시","낮,밤"
2025 파주포크페스티벌,음악 축제,19:00~21:00,19,21,밤 중심,"운영시간 19:00~21:00 (총 2시간, 낮 0h, 밤 3h) → 밤 중심",가을,밤
2025 평창대관령음악제,음악 축제,공연별 상이,,,정보 없음,정보 부족,여름,"낮,밤"
2025 푸르메워크 남산,걷기/달리기,08:00~11:30,8,11,낮 중심,"운영시간 8:00~11:00 (총 3시간, 낮 3h, 밤 0h) → 낮 중심","봄,가을,자연환경",낮
2025 한강 불빛 공연(드론 라이트 쇼),불꽃/빛 축제,19:30~21:15,19,21,밤 중심,"운영시간 19:00~21:00 (총 2시간, 낮 0h, 밤 3h) → 밤 중심","봄, 여름, 가을",밤
2025 한강 서래섬 청춘 버스킹 with 히든스테이지,음악 축제,11:00~19:00,11,19,낮 중심,"운영시간 11:00~19:00 (총 8시간, 낮 7h, 밤 1h) → 낮 중심","봄,가을","낮,밤"
2025 한강나이트워크42K With 토레타!,걷기/달리기,16:00~08:00,16,32,밤 중심,"운영시간 16:00~8:00 (총 16시간, 낮 2h, 밤 14h) → 낮과 밤 모두 운영",여름,"낮,밤,심야"
2025 한강명산트레킹(5차),등산/트레킹,09:00~12:00,9,12,낮 중심,"운영시간 9:00~12:00 (총 3시간, 낮 3h, 밤 0h) → 낮 중심","봄,가을,강변,산",낮
2025 한국민속촌 야간개장,복합 문화 예술,10:00~24:00 (8/24 이후 22:00까지),10,24,낮·밤 혼합,"운영시간 10:00~0:00 (총 14시간, 낮 8h, 밤 6h) → 낮과 밤 모두 운영",여름,"낮,밤,심야"
2025 한글 국제 프레 비엔날레,디자인/공예,10:00~19:00,10,19,낮 중심,"운영시간 10:00~19:00 (총 9시간, 낮 8h, 밤 1h) → 낮 중심","봄,가을","낮,밤"
2025 한글날 문화행사,역사 인물 기념,10:00~18:00,10,18,낮 중심,"운영시간 10:00~18:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심",가을,낮
"2025 화성행궁 야간개장 <달빛화담,花談>",문화재 야행,18:00~21:30,18,21,밤 중심,"운영시간 18:00~21:00 (총 3시간, 낮 0h, 밤 3h) → 밤 중심","봄,가을",밤
2025년 APEC 정상회의 기념공연 <서라벌 풍류>,전통 공예/예술,행사별 상이,,,정보 없음,정보 부족,가을,밤
2025년 가락몰 여름이벤트,복합 문화 예술,프로그램 별 상이,,,정보 없음,정보 부족,여름,"낮,밤"
2025년 완주군 근대역사 문화여행,유적 탐방,11:00~17:00,11,17,낮 중심,"운영시간 11:00~17:00 (총 6시간, 낮 6h, 밤 0h) → 낮 중심","봄,가을",낮
2025년 제1회 한국 마늘 산업 박람회,농산물 축제,10:00~20:00,10,20,낮 중심,"운영시간 10:00~20:00 (총 10시간, 낮 8h, 밤 2h) → 낮과 밤 모두 운영",가을,"낮,밤"
2025년 제23회 동강국제사진제,사진/영상,09:00~18:00 (입장 마감 17:00)매주 월요일 휴관,9,18,낮 중심,"운영시간 9:00~18:00 (총 9시간, 낮 9h, 밤 0h) → 낮 중심",여름,낮
2025서울쇼핑페스타,지역 상권,11:00~17:00 (오프라인 기준)온라인 상시 운영 및 매장별 상이,11,17,낮 중심,"운영시간 11:00~17:00 (총 6시간, 낮 6h, 밤 0h) → 낮 중심","봄,가을",낮
2025섬진강국제실험예술제(SIEAF),다원 예술,프로그램별 상이,,,정보 없음,정보 부족,"봄, 가을","낮, 밤"
2026 부산국제보트쇼,서핑/요트,"10:00~18:00 (단, 일요일은 17:00까지)",10,18,낮 중심,"운영시간 10:00~18:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심","여름, 바다",낮
42버스킹데이,거리 예술,"17:00 ~ 19:00 (*하절기(6~8월) : 남성사계시장_16:00~18:00 / 이수미로,머물고싶은거리,사당1동먹자골목_18:00~20:00)",17,19,낮·밤 혼합,"운영시간 17:00~19:00 (총 2시간, 낮 1h, 밤 1h) → 낮 중심","봄,가을","낮,밤"
4·19혁명국민문화제,역사 인물 기념,13:00~22:50,13,22,낮·밤 혼합,"운영시간 13:00~22:00 (총 9시간, 낮 5h, 밤 4h) → 낮과 밤 모두 운영",봄,"낮,밤"
all nights INCHEON 월미·개항장 야간마켓,야시장/플리마켓,17:00~24:00,17,24,밤 중심,"운영시간 17:00~0:00 (총 7시간, 낮 1h, 밤 6h) → 밤 중심","봄,여름,가을","밤,심야"
DDP 가을축제: 디자인 라운지,미술/조각,11:00~18:00,11,18,낮 중심,"운영시간 11:00~18:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심",가을,낮
DDP 건축투어,유적 탐방,· 1회차: 10:30(한국어) · 2회차: 13:30(영어)· 3회차: 15:30(한국어),,,정보 없음,정보 부족,"봄,가을","낮,밤"
DDP 봄축제 : 디자인 테마파크,복합 문화 예술,11:00~20:00,11,20,낮 중심,"운영시간 11:00~20:00 (총 9시간, 낮 7h, 밤 2h) → 낮과 밤 모두 운영",봄,"낮,밤"
DDP 여름축제 : 디자인 홀리데이,보드게임/VR,13:00~20:00,13,20,낮 중심,"운영시간 13:00~20:00 (총 7시간, 낮 5h, 밤 2h) → 낮과 밤 모두 운영",여름,"낮,밤"
DDPlay 3월 농부시장 마르쉐,농산물 축제,11:00~16:00,11,16,낮 중심,"운영시간 11:00~16:00 (총 5시간, 낮 5h, 밤 0h) → 낮 중심",봄,낮
DMZ RUN,자전거/마라톤,08:00~16:00,8,16,낮 중심,"운영시간 8:00~16:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심","봄,가을",낮
EX HORROR(엑스호러) 시즌 5 : 낯선 손님의 그림자,기타 아웃도어,20:00~23:00 (매표 마감 22:00),20,23,밤 중심,"운영시간 20:00~23:00 (총 3시간, 낮 0h, 밤 5h) → 밤 중심",여름,밤
EX-펌킨나잇 : 매직킹덤,시민 참여,18:00~22:00 (입장 마감 21:00),18,22,밤 중심,"운영시간 18:00~22:00 (총 4시간, 낮 0h, 밤 4h) → 밤 중심",가을,밤
GES2025 (게임 e스포츠 서울),e스포츠 대회,10:00~18:00,10,18,낮 중심,"운영시간 10:00~18:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심",가을,낮
GLS2024 (Game Level-Up Showcase),e스포츠 대회,10:00 ~ 17:00,10,17,낮 중심,"운영시간 10:00~17:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심",,낮
GXG 2025,복합 문화 예술,13:00~22:00,13,22,낮·밤 혼합,"운영시간 13:00~22:00 (총 9시간, 낮 5h, 밤 4h) → 낮과 밤 모두 운영","봄,가을","낮,밤"
G아티언스 2024 커넥팅 위크,미디어 아트,09:30~21:00,9,21,낮 중심,"운영시간 9:00~21:00 (총 12시간, 낮 9h, 밤 3h) → 낮과 밤 모두 운영",가을,"낮,밤"
JEJU MUSIC WEEKEND,음악 축제,15:00 ~ 20:00,15,20,낮 중심,"운영시간 15:00~20:00 (총 5시간, 낮 3h, 밤 2h) → 낮과 밤 모두 운영","여름, 야외","낮,밤"
JEMI 페스타,시민 참여,13:00~18:00,13,18,낮 중심,"운영시간 13:00~18:00 (총 5시간, 낮 5h, 밤 0h) → 낮 중심","봄,가을",낮
K-POP 커버댄스 페스티벌 월드 파이널,무용/퍼포먼스,18:00~20:00,18,20,밤 중심,"운영시간 18:00~20:00 (총 2시간, 낮 0h, 밤 2h) → 밤 중심",여름,밤
K-막걸리&김치 축제,전통주 축제,13:00~21:00,13,21,낮 중심,"운영시간 13:00~21:00 (총 8시간, 낮 5h, 밤 3h) → 낮과 밤 모두 운영",가을,"낮,밤"
K-비건뷰티페어,지역 상권,10:00 ~ 18:00 (행사 종료 30분 전 입장 마감) *7월 20일(일) 10:00 ~ 17:00,10,18,낮 중심,"운영시간 10:00~18:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심","봄,가을",낮
K-일러스트레이션페어 마곡 2025,미술/조각,11:00 ~ 18:00(*입장 마감 종료 30분 전),11,18,낮 중심,"운영시간 11:00~18:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심","봄,가을",낮
K-일러스트레이션페어 부산 2025,미술/조각,11:00 ~ 18:00(*입장 마감 종료 30분 전),11,18,낮 중심,"운영시간 11:00~18:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심","봄,가을",낮
K-일러스트레이션페어 서울 2025,미술/조각,11:00 ~ 18:00(*입장 마감 종료 30분 전),11,18,낮 중심,"운영시간 11:00~18:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심","봄, 가을",낮
K-팝 플레이그라운드,무용/퍼포먼스,장소별 상이,,,정보 없음,정보 부족,"봄,가을","낮,밤"
K-푸드페스타,음식/요리 축제,[2025.08.29~2025.08.30]10:00~18:00 (입장 마감 17:30)[2025.08.30]10:00~17:00 (입장 마감 16:30),10,18,낮 중심,"운영시간 10:00~18:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심","봄,가을",낮
K-핸드메이드페어 2025,디자인/공예,11:00 - 18:00 (입장마감 17:30),11,18,낮 중심,"운영시간 11:00~18:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심","가을,겨울",낮
K-핸드메이드페어 부산 2025,디자인/공예,11:00 ~ 18:00 (입장 마감 17:30),11,18,낮 중심,"운영시간 11:00~18:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심","봄,가을",낮
"My Own Planet, 지구야 놀자",환경 보호,10:00~18:00,10,18,낮 중심,"운영시간 10:00~18:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심","봄,가을",낮
MyK FESTA(마이케이 페스타),복합 문화 예술,10:00~22:00,10,22,낮 중심,"운영시간 10:00~22:00 (총 12시간, 낮 8h, 밤 4h) → 낮과 밤 모두 운영","봄, 가을","낮, 밤"
NS푸드페스타,음식/요리 축제,10:00~17:00,10,17,낮 중심,"운영시간 10:00~17:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심","봄,가을",낮
ON산청빛나는여름밤페스티벌,불꽃/빛 축제,17:00~22:00,17,22,밤 중심,"운영시간 17:00~22:00 (총 5시간, 낮 1h, 밤 4h) → 밤 중심",여름,"낮,밤"
PLAY WALK 호스아일랜드,걷기/달리기,13:00 ~ 16:00,13,16,낮 중심,"운영시간 13:00~16:00 (총 3시간, 낮 3h, 밤 0h) → 낮 중심","봄,가을",낮
UN평화축제,역사 인물 기념,11:00~20:30,11,20,낮 중심,"운영시간 11:00~20:00 (총 9시간, 낮 7h, 밤 2h) → 낮과 밤 모두 운영","봄,가을","낮,밤"
Winter Wonder Nami Island,눈/얼음 축제,콘텐츠별 상이,,,정보 없음,정보 부족,,"낮,밤"
WOW 다놀자! 양평페스타,과학 체험,10:00~17:00,10,17,낮 중심,"운영시간 10:00~17:00 (총 7시간, 낮 7h, 밤 0h) → 낮 중심","봄,가을",낮
YES! 키즈존,커뮤니티 행사,13:00~17:00,13,17,낮 중심,"운영시간 13:00~17:00 (총 4시간, 낮 4h, 밤 0h) → 낮 중심","봄,가을",낮
[ESG본태]춘식이 with 본태박물관,미술/조각,"10:00 ~ 18:00, 연중무휴",10,18,낮 중심,"운영시간 10:00~18:00 (총 8시간, 낮 8h, 밤 0h) → 낮 중심","봄,가을",낮
