FestivalName,ConditionName,ConditionDesc,camera_angle
포항국제불빛축제,스카이라인 불꽃 심포니,"밤하늘을 수놓는 대규모 불꽃놀이와 드론 쇼를 중심으로, 포항의 상징적인 스카이라인과 해안선이 다채로운 빛으로 강조됩니다. 역동적이고 폭발적인 색감과 빛의 향연이 도시 전체를 감싸는 웅장하고 활기찬 분위기를 연출합니다.",aerial
포항국제불빛축제,강변의 빛 그림자,"영일만과 형산강 수면에 비치는 불꽃과 드론 라이트 쇼의 환상적인 반영에 초점을 맞춥니다. 물결에 일렁이는 빛의 아름다움과 그 주변을 거니는 인파의 실루엣이 어우러져, 고요하면서도 신비로운, 더욱 서정적인 축제의 밤을 그려냅니다.",ground-level
포항국제불빛축제,미래 지향적 드론 스펙터클,"불꽃놀이와 함께 펼쳐지는 정교하고 미래적인 드론 라이트 쇼의 패턴과 움직임에 비중을 둡니다. 드론이 만들어내는 기하학적 형상과 빛의 흐름이 활기찬 인파 위로 드리워지며, 기술과 예술이 어우러진 현대적이고 활기 넘치는 축제 현장의 분위기를 강조합니다.",aerial
포항스틸아트페스티벌,강철의 도시 광채 (Urban Steel Glow),"도심의 높은 빌딩 숲 아래, 거대한 스틸 조각 작품들이 차가운 푸른빛과 따뜻한 오렌지빛 조명의 대비 속에서 웅장하게 빛납니다. 산업적인 미학과 현대 도시의 활기가 어우러져, 스틸 아트의 견고함과 날카로운 디테일을 강조하는 드라마틱한 야경. 관람객들은 작품 사이를 거닐며 그 스케일에 압도됩니다.",ground-level
포항스틸아트페스티벌,갤러리 나이트 스케이프 (Gallery Nightscape),"통유리로 된 현대적인 미술관 내부에서, 정교한 스틸 조각들이 부드럽고 집중된 백색 스포트라이트를 받아 작품 본연의 질감과 형태가 선명하게 드러납니다. 창밖으로는 은은한 도시의 불빛이 배경을 이루고, 소수의 관람객들이 고요하고 사색적인 분위기 속에서 작품에 몰입하는, 절제된 우아함이 돋보이는 장면.",indoor
포항스틸아트페스티벌,미래를 비추는 메탈릭 밤 (Metallic Future Night),"어두운 도심의 광장 중앙에 설치된 대형 스틸 조형물들이 홀로그램 같은 푸른색, 보라색, 시안색의 동적인 조명 효과와 함께 살아 움직이는 듯한 환상적인 분위기를 연출합니다. 주변을 오가는 도시인들의 실루엣이 작품과 어우러져, 마치 미래 도시의 심장부에서 예술과 기술이 만나는 듯한 역동적이고 몽환적인 야경.",ground-level
퓨처그라운드 (FUTUREGROUND),네온 심포니 (Neon Symphony),"도시의 밤하늘을 수놓은 네온 사인과 홀로그램 프로젝션이 주를 이루며, 쨍한 색감과 빛의 잔상이 강렬하게 대비되는 장면. 축제 현장은 마치 사이버펑크 도시의 한 장면처럼 생동감 넘치고 미래적인 분위기를 강조합니다.",aerial
퓨처그라운드 (FUTUREGROUND),몰입의 차원 (Dimension of Immersion),"VR 체험에 몰입하는 사람들을 중심으로, 그들이 보는 가상 세계의 시각적 요소들이 현실 공간에 투영되거나 잔상으로 나타나는 연출. 주변의 보드게임 구역은 은은하게 빛나며, 주 배경은 VR 헤드셋에서 뿜어져 나오는 빛과 디지털 왜곡 효과로 신비롭고 확장된 느낌을 줍니다.",ground-level
퓨처그라운드 (FUTUREGROUND),증강된 놀이터 (Augmented Playground),"실제 보드게임 테이블 위에 AR(증강 현실) 효과가 더해져 입체적인 게임 요소들이 공중에 떠다니거나 테이블 위에서 빛나는 장면. 사람들의 표정은 전략적인 몰입과 즐거움으로 가득하며, 주변의 네온 조명은 게임의 긴장감과 재미를 부각시키는 보조적인 역할을 합니다.",indoor
프로젝트 유어사이드 in 진주,**컬러풀 미디어 스펙트럼 (Colorful Media Spectrum)**,현대 건축물의 미디어 파사드가 화려하고 생동감 넘치는 색상과 패턴으로 도시를 수놓는 장면. 역동적인 빛의 움직임과 군중의 활기찬 에너지가 어우러져 축제의 절정기를 보여주는 듯한 활기찬 야경을 연출합니다.,aerial
프로젝트 유어사이드 in 진주,**아트워크 갤러리 나이트 (Artwork Gallery Night)**,"도심 속 공공미술 작품들이 따뜻하고 섬세한 조명으로 집중 조명되어, 관람객들이 작품에 몰입하고 서로 소통하는 차분하면서도 영감을 주는 분위기. 푸른 밤 배경과 대비되는 깊이 있는 색감으로 예술적 사색을 유도합니다.",ground-level
프로젝트 유어사이드 in 진주,**어반 스카이라인 심포니 (Urban Skyline Symphony)**,현대 건축물과 도시의 스카이라인이 다채로운 조명과 미디어 파사드로 장식된 광활한 파노라마 야경. 다양한 빛과 색이 조화롭게 어우러져 도시 전체가 하나의 거대한 복합 예술 공간으로 변모한 웅장하고 시적인 전경을 표현합니다.,aerial
피아노섬 축제,몽환의 피아노섬,"""피아노섬 축제""의 이름과 자연 속 배경을 강조합니다. 밤하늘 아래 섬의 자연 경관이 무대 조명과 어우러져 신비롭고 몽환적인 분위기를 연출합니다. 물결처럼 부드럽게 퍼지는 조명과 수면 위로 반사되는 빛이 특징이며, 푸른색, 보라색, 은은한 금빛 계열의 색감이 주를 이룹니다. 피아노 선율처럼 우아하고 서정적인 빛의 흐름이 느껴집니다.",aerial
피아노섬 축제,도심 속 그랜드 심포니,"도심 속 음악 축제의 웅장함과 활력을 극대화합니다. 고층 빌딩 숲을 배경으로, 날카롭고 역동적인 레이저와 스포트라이트가 밤하늘을 수놓습니다. 강렬한 원색과 네온 컬러가 주를 이루며, 현대적이고 세련된 무대 디자인이 돋보입니다. 관객들의 열기가 고조되어 도시 전체가 거대한 심포니 홀처럼 느껴지는 에너지 넘치는 장면을 연출합니다.",aerial
피아노섬 축제,리듬 속 환희의 물결,"축제의 '열정적으로 음악을 즐기는 수많은 사람들의 활기 넘치는 분위기'에 초점을 맞춥니다. 무대와 객석의 경계가 허물어지고, 관객들의 움직임과 환호가 조명과 레이저의 흐름과 동기화되어 하나의 거대한 파도처럼 움직이는 장면을 연출합니다. 다채로운 색감의 조명이 군중 위를 춤추듯 비추며, 모든 사람이 음악과 하나 되는 압도적인 환희와 축제 분위기를 표현합니다.",aerial
하늘빛수목정원 튤립축제,몽환적인 은은함,"밤공기 속에 스며드는 듯한 은은하고 부드러운 전구색 조명이 튤립 꽃길을 따라 섬세하게 흐릅니다. 꽃잎의 섬세한 색감과 고요히 빛나는 실루엣들이 어우러져, 깊은 밤의 정원 속에서 평화롭고 로맨틱한 분위기를 극대화합니다.",ground-level
하늘빛수목정원 튤립축제,다채로운 빛의 향연,"튤립의 생기 넘치는 색감에 맞춰 다채로운 LED 조명이 꽃길을 화려하게 수놓으며, 시시각각 변하는 빛의 스펙트럼이 역동적인 에너지를 불어넣습니다. 방문객들의 움직임과 조화롭게 어우러져, 활기차면서도 환상적인 꽃 축제의 밤을 표현합니다.",ground-level
하늘빛수목정원 튤립축제,밤하늘 아래 웅장한 꽃의 강,"광활한 수목원의 스케일을 배경으로, 별이 쏟아지는 밤하늘 아래 끝없이 펼쳐진 튤립 꽃길이 장엄하게 빛납니다. 멀리서도 한눈에 들어오는 빛나는 꽃의 강과 그 위를 거니는 수많은 사람들의 실루엣이 어우러져, 밤하늘 아래 펼쳐진 꽃의 대서사를 웅장하고 감동적으로 표현합니다.",aerial
하동 북천 꽃양귀비 축제,환상적인 빛의 물결,"LED 조명이 양귀비 꽃잎 위를 유영하듯 흐르며, 다채로운 색상이 꽃잎을 더욱 선명하고 생동감 있게 물들이는 장면을 강조합니다. 빛의 움직임과 색의 변화가 돋보여 시선을 사로잡는 마법 같은 분위기를 연출합니다.",aerial
하동 북천 꽃양귀비 축제,몽환적인 그림자 산책,은은한 조명 아래 꽃길을 걷는 사람들의 실루엣이 더욱 부각되어 몽환적이고 서정적인 분위기를 연출합니다. 주변 배경은 부드럽게 초점을 흐려 실루엣과 꽃이 어우러진 로맨틱한 순간에 집중합니다.,ground-level
하동 북천 꽃양귀비 축제,강렬한 야간 스펙트럼,"기존의 은은함보다 더 강렬하고 대비되는 LED 조명과 스포트라이트가 양귀비 꽃밭의 특정 구역을 극적으로 비추어, 더욱 화려하고 다이나믹한 야경을 연출합니다. 빛과 어둠의 대비를 통해 강렬한 시각적 효과를 강조합니다.",ground-level
하동 북천 코스모스 메밀꽃 축제,몽환의 꽃안개길,"밤하늘 아래 은은한 안개가 피어오르고, 부드럽게 확산되는 조명들이 꽃길을 따라 몽환적인 빛을 연출합니다. 꽃잎은 부드러운 빛을 머금고 파스텔톤으로 은은하게 빛나며, 사람들의 실루엣은 더욱 신비로운 분위기를 자아냅니다.",ground-level
하동 북천 코스모스 메밀꽃 축제,"빛의 향연, LED 꽃길",밤의 어둠 속에서 다채로운 LED 조명이 꽃길을 따라 강렬하고 선명한 색감으로 꽃들을 비춥니다. 꽃잎의 색채는 더욱 생생하게 대비되며 역동적인 빛의 흐름이 축제의 활기찬 분위기를 강조합니다. 사람들의 실루엣은 조명 아래 더욱 뚜렷하게 부각됩니다.,ground-level
하동 북천 코스모스 메밀꽃 축제,달빛 머금은 은하수 꽃밭,"깊은 밤, 쏟아지는 별빛과 은은한 달빛이 주를 이루며, 최소한의 자연스러운 조명이 꽃길을 부드럽게 감쌉니다. 코스모스와 메밀꽃 본연의 색감이 달빛 아래서 더욱 은은하고 청초하게 드러나며, 고요하고 평화로운 자연의 아름다움을 강조하는 로맨틱한 야경을 연출합니다.",ground-level
하동야생차문화축제,밤의 야생 찻밭,"짙은 녹음 속 야생 찻밭을 배경으로, 전통적인 등불과 은은한 달빛 조명이 어우러져 고즈넉하고 신비로운 분위기를 연출합니다. 찻잎에 맺힌 이슬과 차나무 사이를 흐르는 안개가 차향을 더욱 짙게 만듭니다.",ground-level
하동야생차문화축제,다정한 다담,"아늑한 조명 아래, 사람들이 작은 테이블에 둘러앉아 따뜻한 차를 마시며 담소를 나누는 장면입니다. 테이블 위의 작은 캔들이나 무드등이 얼굴에 부드러운 빛을 드리우고, 배경의 부드러운 전구 조명이 전체적인 편안함과 아늑함을 강조합니다.",indoor
하동야생차문화축제,안개 낀 달빛 다회,"밤안개가 옅게 깔린 공원이나 숲 속 행사장에서 달빛이 은은하게 스며들고, 주황빛 전구 조명과 차분한 푸른빛 간접등이 몽환적인 대비를 이룹니다. 안개 속에 가려진 사람들의 실루엣이 신비롭고 서정적인 분위기를 더합니다.",ground-level
"하동을 먹다, 하동별맛축제",도심의 미식 광장,"현대적인 도시 광장을 배경으로, 세련된 디자인의 푸드 트럭과 감각적인 네온 조명이 어우러져 활기찬 밤의 축제를 연출합니다. 반짝이는 도시 불빛과 어우러진 다채로운 음식들이 젊고 트렌디한 분위기 속에서 펼쳐지는 풍경을 강조합니다.",ground-level
"하동을 먹다, 하동별맛축제",정겨운 시장 골목 야행,"오래된 전통 시장 골목을 배경으로, 따뜻한 주황빛 한지 등불과 목재 부스가 어우러져 정겹고 아늑한 분위기를 자아냅니다. 김이 모락모락 피어오르는 솥단지와 상인들의 활기찬 모습이 어우러져, 시간의 깊이가 느껴지는 풍성한 미식의 밤을 묘사합니다.",ground-level
"하동을 먹다, 하동별맛축제",심야의 화려한 미식 향연,"깊은 밤, 어둠이 깔린 도시 또는 시장 골목을 배경으로 푸드 부스와 트럭에서 뿜어져 나오는 황금빛 조명과 다채로운 색상의 네온 불빛이 극명한 대비를 이루며 강렬한 인상을 선사합니다. 밤이 깊어질수록 더욱 뜨거워지는 축제의 열기와 역동성을 강조합니다.",ground-level
하전바지락 오감체험 페스티벌,황금 바지락 만찬,"따뜻한 주황색 조명이 특히 바지락 요리가 가득한 테이블과 포장마차에 집중되어, 김이 모락모락 나는 해산물과 바지락 찜의 풍성한 질감, 그리고 음식을 즐기는 사람들의 행복한 표정을 클로즈업하여 시각적, 미각적 체험을 극대화합니다. 배경의 밤바다는 살짝 흐릿하게 처리되어 축제의 주인공인 '맛'에 대한 집중도를 높입니다.",ground-level
